iteration,accuracy,loss,lr,progress,timestamp
0.0,0.1251000016927719,0.00024354536495779772,0.01,0.0,
100.0,0.807699978351593,9.827917286245278e-05,0.01,0.005,
200.0,0.8517999649047852,7.737258899320816e-05,0.01,0.01,
300.0,0.865399956703186,6.910849179258192e-05,0.01,0.015,
400.0,0.8687999844551086,6.514263097516317e-05,0.01,0.02,
500.0,0.8755999803543091,6.26709228953653e-05,0.01,0.025,
600.0,0.876800000667572,6.112246929230305e-05,0.01,0.03,
700.0,0.8823999762535095,6.004727423128852e-05,0.01,0.035,
800.0,0.8831999897956848,5.910100564520553e-05,0.01,0.04,
900.0,0.8869999647140503,5.820167705753329e-05,0.01,0.045,
1000.0,0.8883999586105347,5.767434876805523e-05,0.01,0.05,
1100.0,0.8873999714851379,5.717453496097971e-05,0.01,0.055,
1200.0,0.8873999714851379,5.680044952961501e-05,0.01,0.06,
1300.0,0.8904999494552612,5.6321282322045745e-05,0.01,0.065,
1400.0,0.8910999894142151,5.6003902482882987e-05,0.01,0.07,
1500.0,0.8904999494552612,5.593024362214955e-05,0.01,0.075,
1600.0,0.8930000066757202,5.552881030170328e-05,0.01,0.08,
1700.0,0.8908999562263489,5.543310199159512e-05,0.01,0.085,
1800.0,0.8919999599456787,5.5192351247325994e-05,0.01,0.09,
1900.0,0.8931999802589417,5.488924132010732e-05,0.01,0.095,
2000.0,0.8916999697685242,5.479369770381518e-05,0.01,0.1,
2100.0,0.892799973487854,5.4798071350895366e-05,0.01,0.105,
2200.0,0.8946999907493591,5.458229030937275e-05,0.01,0.11,
2300.0,0.894599974155426,5.454367194956663e-05,0.01,0.115,
2400.0,0.8966999650001526,5.4456987049950856e-05,0.01,0.12,
2500.0,0.8938999772071838,5.450157786861721e-05,0.01,0.125,
2600.0,0.8935999870300293,5.429469863910925e-05,0.01,0.13,
2700.0,0.8960999846458435,5.442370150297085e-05,0.01,0.135,
2800.0,0.8942999839782715,5.419087542183626e-05,0.01,0.14,
2900.0,0.8941999673843384,5.4134026420424314e-05,0.01,0.145,
3000.0,0.8967999815940857,5.415595541250419e-05,0.01,0.15,
3100.0,0.8952999711036682,5.4015058934636445e-05,0.01,0.155,
3200.0,0.8944999575614929,5.39977267171865e-05,0.01,0.16,
3300.0,0.8959999680519104,5.409969713100356e-05,0.01,0.165,
3400.0,0.8969999551773071,5.385230854601355e-05,0.01,0.17,
3500.0,0.8953999876976013,5.377409503862648e-05,0.01,0.175,
3600.0,0.8952999711036682,5.37452132962006e-05,0.01,0.18,
3700.0,0.8956999778747559,5.3623272048018815e-05,0.01,0.185,
3800.0,0.8960999846458435,5.3997280050590646e-05,0.01,0.19,
3900.0,0.895799994468689,5.359601178251834e-05,0.01,0.195,
4000.0,0.896399974822998,5.366265925982471e-05,0.01,0.2,
4100.0,0.8971999883651733,5.3480099015139407e-05,0.01,0.205,
4200.0,0.896399974822998,5.355663288859878e-05,0.01,0.21,
4300.0,0.8991000056266785,5.340487885986185e-05,0.01,0.215,
4400.0,0.8964999914169312,5.343394066375036e-05,0.01,0.22,
4500.0,0.897599995136261,5.347598135206531e-05,0.01,0.225,
4600.0,0.8960999846458435,5.355600264930443e-05,0.01,0.23,
4700.0,0.8966999650001526,5.355381069578882e-05,0.01,0.235,
4800.0,0.8966999650001526,5.3393116541087404e-05,0.01,0.24,
4900.0,0.8977999687194824,5.3274758427490744e-05,0.01,0.245,
5000.0,0.897599995136261,5.332276443163452e-05,0.01,0.25,
5100.0,0.8944999575614929,5.3312754759744863e-05,0.01,0.255,
5200.0,0.8964999914169312,5.328068821874797e-05,0.01,0.26,
5300.0,0.8978999853134155,5.313190935166171e-05,0.01,0.265,
5400.0,0.8988999724388123,5.319859840530675e-05,0.01,0.27,
5500.0,0.8964999914169312,5.3411636148395795e-05,0.01,0.275,
5600.0,0.8973000049591064,5.3181408406645096e-05,0.01,0.28,
5700.0,0.8992999792098999,5.3140571470422005e-05,0.01,0.285,
5800.0,0.8988999724388123,5.309168636082416e-05,0.01,0.29,
5900.0,0.8960999846458435,5.3279297496015625e-05,0.01,0.295,
6000.0,0.8986999988555908,5.312707691143657e-05,0.01,0.3,
6100.0,0.8966999650001526,5.312967202096738e-05,0.01,0.305,
6200.0,0.8980000019073486,5.342914940767784e-05,0.01,0.31,
6300.0,0.8978999853134155,5.327841166787607e-05,0.01,0.315,
6400.0,0.8971999883651733,5.340956108011148e-05,0.01,0.32,
6500.0,0.8973999619483948,5.3390200357815166e-05,0.01,0.325,
6600.0,0.8991000056266785,5.314411739968369e-05,0.01,0.33,
6700.0,0.8966999650001526,5.3265622894454535e-05,0.01,0.335,
6800.0,0.8980000019073486,5.3299338034655374e-05,0.01,0.34,
6900.0,0.8989999890327454,5.314010636018749e-05,0.01,0.345,
7000.0,0.8994999527931213,5.3134409026175116e-05,0.01,0.35,
7100.0,0.898099958896637,5.307096310981821e-05,0.01,0.355,
