iteration,accuracy,loss,lr,progress,timestamp
0.0,0.06119999662041664,0.000244689831564359,0.01,0.0,
100.0,0.7555999755859375,0.00010167896774816848,0.01,0.005,
200.0,0.7524999976158142,8.371884210005246e-05,0.01,0.01,
300.0,0.8174999952316284,7.064021696057181e-05,0.01,0.015,
400.0,0.8154000043869019,6.719878784034151e-05,0.01,0.02,
500.0,0.8240000009536743,6.504299831521511e-05,0.01,0.025,
600.0,0.8392999768257141,6.120521482041354e-05,0.01,0.03,
700.0,0.8305000066757202,6.120081913989064e-05,0.01,0.035,
800.0,0.8255999684333801,6.241477734860672e-05,0.01,0.04,
900.0,0.8180999755859375,6.317195864612273e-05,0.01,0.045,
1000.0,0.8496999740600586,5.7970563762818156e-05,0.01,0.05,
1100.0,0.8563999533653259,5.5459496593154766e-05,0.01,0.055,
1200.0,0.8459999561309814,5.710686127000979e-05,0.01,0.06,
1300.0,0.8770999908447266,5.168432914069873e-05,0.01,0.065,
1400.0,0.8467999696731567,5.765594388132026e-05,0.01,0.07,
1500.0,0.8718999624252319,5.274199255533237e-05,0.01,0.075,
1600.0,0.854699969291687,5.5164992782849415e-05,0.01,0.08,
1700.0,0.8312999606132507,5.907813551997915e-05,0.01,0.085,
1800.0,0.8734999895095825,5.2357447170384665e-05,0.01,0.09,
1900.0,0.8668999671936035,5.268107766796759e-05,0.01,0.095,
2000.0,0.8629999756813049,5.4343713476029476e-05,0.01,0.1,
2100.0,0.8562999963760376,5.414725368545196e-05,0.01,0.105,
2200.0,0.8587999939918518,5.346732108056431e-05,0.01,0.11,
2300.0,0.8499999642372131,5.5791271270072264e-05,0.01,0.115,
2400.0,0.8562999963760376,5.4673236381379744e-05,0.01,0.12,
2500.0,0.8794999718666077,4.9126812088586315e-05,0.01,0.125,
2600.0,0.8532999753952026,5.598631365641177e-05,0.01,0.13,
2700.0,0.8642999529838562,5.276328488880497e-05,0.01,0.135,
2800.0,0.8600999712944031,5.4345873736743725e-05,0.01,0.14,
2900.0,0.8551999926567078,5.4686451617683434e-05,0.01,0.145,
3000.0,0.863599956035614,5.2337966586089906e-05,0.01,0.15,
3100.0,0.8624999523162842,5.291372456120959e-05,0.01,0.155,
3200.0,0.8323000073432922,5.625198086020421e-05,0.01,0.16,
3300.0,0.8488999605178833,5.450217706525439e-05,0.01,0.165,
3400.0,0.8551999926567078,5.405400941647244e-05,0.01,0.17,
3500.0,0.880299985408783,5.024969672227784e-05,0.01,0.175,
3600.0,0.8828999996185303,5.0079097117164096e-05,0.01,0.18,
3700.0,0.8646000027656555,5.2826134115455685e-05,0.01,0.185,
3800.0,0.8794999718666077,5.102170459272855e-05,0.01,0.19,
3900.0,0.8501999974250793,5.489453680040404e-05,0.01,0.195,
4000.0,0.8822000026702881,4.908567188086875e-05,0.01,0.2,
4100.0,0.8660999536514282,5.213802801990183e-05,0.01,0.205,
4200.0,0.8497999906539917,5.4236782574616777e-05,0.01,0.21,
4300.0,0.887499988079071,4.782868247959512e-05,0.01,0.215,
4400.0,0.8798999786376953,4.9205586814786834e-05,0.01,0.22,
4500.0,0.858299970626831,5.3668150697443966e-05,0.01,0.225,
4600.0,0.8780999779701233,5.011129131093005e-05,0.01,0.23,
4700.0,0.8697999715805054,5.1907593084964545e-05,0.01,0.235,
4800.0,0.849399983882904,5.5320309483988864e-05,0.01,0.24,
4900.0,0.8779999613761902,4.95238507054692e-05,0.01,0.245,
5000.0,0.8613999485969543,5.366697105707119e-05,0.01,0.25,
5100.0,0.8809999823570251,4.912206623068325e-05,0.01,0.255,
5200.0,0.8666999936103821,5.1061300693684434e-05,0.01,0.26,
5300.0,0.8570999503135681,5.324379054844336e-05,0.01,0.265,
5400.0,0.8700000047683716,5.0312025236148785e-05,0.01,0.27,
5500.0,0.8756999969482422,5.0110634153495096e-05,0.01,0.275,
5600.0,0.8574000000953674,5.3041403417426895e-05,0.01,0.28,
5700.0,0.8561999797821045,5.312501703713275e-05,0.01,0.285,
5800.0,0.8828999996185303,4.861965676753085e-05,0.01,0.29,
5900.0,0.8880999684333801,4.832521659893637e-05,0.01,0.295,
6000.0,0.8632999658584595,5.264825067546204e-05,0.01,0.3,
6100.0,0.8687999844551086,5.2116731298408826e-05,0.01,0.305,
6200.0,0.8604999780654907,5.308925312625925e-05,0.01,0.31,
6300.0,0.8779000043869019,5.0282080594989955e-05,0.01,0.315,
6400.0,0.8431999683380127,5.521496102495077e-05,0.01,0.32,
6500.0,0.8847999572753906,4.8206654819392664e-05,0.01,0.325,
6600.0,0.8684999942779541,5.125617971684772e-05,0.01,0.33,
6700.0,0.8845999836921692,4.849563247082668e-05,0.01,0.335,
6800.0,0.8744999766349792,5.040338952073281e-05,0.01,0.34,
6900.0,0.8712999820709229,5.187932864651086e-05,0.01,0.345,
7000.0,0.8369999527931213,5.5689648658264216e-05,0.01,0.35,
7100.0,0.8711999654769897,5.042895678657696e-05,0.01,0.355,
7200.0,0.8845999836921692,4.864129902607671e-05,0.01,0.36,
7300.0,0.8868999481201172,4.773187687750927e-05,0.01,0.365,
7400.0,0.8700000047683716,5.035907746682419e-05,0.01,0.37,
7500.0,0.8694999814033508,5.122309475565319e-05,0.01,0.375,
7600.0,0.8827999830245972,4.825019992023661e-05,0.01,0.38,
7700.0,0.8798999786376953,4.9225759116170576e-05,0.01,0.385,
7800.0,0.8804000020027161,4.994598431234078e-05,0.01,0.39,
7900.0,0.8799999952316284,4.844928434662536e-05,0.01,0.395,
8000.0,0.8860999941825867,4.8194293939659674e-05,0.01,0.4,
8100.0,0.8698999881744385,5.166710124843467e-05,0.01,0.405,
8200.0,0.8788999915122986,4.955340476808448e-05,0.01,0.41,
8300.0,0.8709999918937683,5.033110934215215e-05,0.01,0.415,
8400.0,0.8779999613761902,5.034980679395229e-05,0.01,0.42,
8500.0,0.8791999816894531,4.9890990283254526e-05,0.01,0.425,
8600.0,0.8685999512672424,5.112727243825966e-05,0.01,0.43,
8700.0,0.8741999864578247,4.9466091809712275e-05,0.01,0.435,
8800.0,0.8642999529838562,5.169502952381552e-05,0.01,0.44,
8900.0,0.8671000003814697,5.133868795001209e-05,0.01,0.445,
9000.0,0.832099974155426,5.734965114774031e-05,0.01,0.45,
9100.0,0.8694999814033508,5.187165491388364e-05,0.01,0.455,
9200.0,0.8686999678611755,5.071016083606708e-05,0.01,0.46,
9300.0,0.8836999535560608,4.934070799427205e-05,0.01,0.465,
9400.0,0.8725999593734741,5.1026908930752796e-05,0.01,0.47,
9500.0,0.8804000020027161,4.909952485602298e-05,0.01,0.475,
9600.0,0.8834999799728394,4.8326342893865114e-05,0.01,0.48,
9700.0,0.8440999984741211,5.602341603100763e-05,0.01,0.485,
9800.0,0.856499969959259,5.31678691073619e-05,0.01,0.49,
9900.0,0.863599956035614,5.245407496278367e-05,0.01,0.495,
10000.0,0.8754000067710876,4.93613783962649e-05,0.01,0.5,
10100.0,0.8789999485015869,4.9208771468790496e-05,0.01,0.505,
10200.0,0.878600001335144,4.946991533108429e-05,0.01,0.51,
10300.0,0.8640999794006348,5.105927810523031e-05,0.01,0.515,
10400.0,0.8716999888420105,5.163430674600759e-05,0.01,0.52,
10500.0,0.8622999787330627,5.2634691823043234e-05,0.01,0.525,
10600.0,0.8648999929428101,5.150198208939322e-05,0.01,0.53,
10700.0,0.873699963092804,5.003917773447885e-05,0.01,0.535,
10800.0,0.8702999949455261,5.174335812655897e-05,0.01,0.54,
10900.0,0.8770999908447266,4.876358229456293e-05,0.01,0.545,
11000.0,0.8518999814987183,5.3515962433607004e-05,0.01,0.55,
11100.0,0.8733999729156494,5.026519356453815e-05,0.01,0.555,
11200.0,0.8402000069618225,5.5707875532205255e-05,0.01,0.56,
11300.0,0.8870999813079834,4.772059692187432e-05,0.01,0.565,
11400.0,0.8883999586105347,4.7115647305725363e-05,0.01,0.57,
11500.0,0.8684999942779541,5.076154641473284e-05,0.01,0.575,
11600.0,0.8826999664306641,4.7655226885111315e-05,0.01,0.58,
11700.0,0.8714999556541443,5.0964324357582014e-05,0.01,0.585,
11800.0,0.8797000050544739,4.884299062970294e-05,0.01,0.59,
11900.0,0.8813999891281128,4.803751405302937e-05,0.01,0.595,
12000.0,0.858199954032898,5.202402932009289e-05,0.01,0.6,
12100.0,0.8858000040054321,4.732579780091878e-05,0.01,0.605,
12200.0,0.8743000030517578,4.949495978514658e-05,0.01,0.61,
12300.0,0.863599956035614,5.229701928474965e-05,0.01,0.615,
12400.0,0.8823999762535095,4.914772275568679e-05,0.01,0.62,
12500.0,0.8797999620437622,5.035964583960803e-05,0.01,0.625,
12600.0,0.8575999736785889,5.379045176530374e-05,0.01,0.63,
12700.0,0.8305000066757202,5.479176929954803e-05,0.01,0.635,
12800.0,0.8662999868392944,5.1666075002183226e-05,0.01,0.64,
12900.0,0.880299985408783,4.913998658255899e-05,0.01,0.645,
13000.0,0.8783999681472778,4.99016215419307e-05,0.01,0.65,
13100.0,0.8583999872207642,5.1915025988796225e-05,0.01,0.655,
13200.0,0.8794999718666077,4.84606337559074e-05,0.01,0.66,
13300.0,0.85589998960495,5.27566863967144e-05,0.01,0.665,
13400.0,0.8615999817848206,5.256013699898266e-05,0.01,0.67,
13500.0,0.8758999705314636,4.991658236704911e-05,0.01,0.675,
13600.0,0.8781999945640564,4.9044425753749076e-05,0.01,0.68,
13700.0,0.8734999895095825,4.9351848574910435e-05,0.01,0.685,
