iteration,accuracy,loss,lr,progress,timestamp
0.0,0.06689999997615814,0.00024140925157528517,0.01,0.0,
100.0,0.8131999969482422,9.366011601142805e-05,0.01,0.005,
200.0,0.8613999485969543,7.005870732583599e-05,0.01,0.01,
300.0,0.8712999820709229,6.095617749099215e-05,0.01,0.015,
400.0,0.8781999945640564,5.600241678928928e-05,0.01,0.02,
500.0,0.8804000020027161,5.288887261471418e-05,0.01,0.025,
600.0,0.885699987411499,5.0635815330306205e-05,0.01,0.03,
700.0,0.8859999775886536,4.8941952135465493e-05,0.01,0.035,
800.0,0.8907999992370605,4.770064335410183e-05,0.01,0.04,
900.0,0.8902999758720398,4.6912202086313227e-05,0.01,0.045,
1000.0,0.8937000036239624,4.5930277968099075e-05,0.01,0.05,
1100.0,0.8944999575614929,4.527338393366552e-05,0.01,0.055,
1200.0,0.895799994468689,4.4598552253050225e-05,0.01,0.06,
1300.0,0.8967999815940857,4.420639240889344e-05,0.01,0.065,
1400.0,0.898099958896637,4.372496408659189e-05,0.01,0.07,
1500.0,0.8998000025749207,4.3317896942947824e-05,0.01,0.075,
1600.0,0.899899959564209,4.299969591482883e-05,0.01,0.08,
1700.0,0.8991999626159668,4.271608005431064e-05,0.01,0.085,
1800.0,0.9009999632835388,4.23721396369134e-05,0.01,0.09,
1900.0,0.9009999632835388,4.243273551042598e-05,0.01,0.095,
2000.0,0.899399995803833,4.229527165428037e-05,0.01,0.1,
2100.0,0.9017999768257141,4.1871838016060814e-05,0.01,0.105,
2200.0,0.9012999534606934,4.167607441642331e-05,0.01,0.11,
2300.0,0.9037999510765076,4.1558615520309287e-05,0.01,0.115,
2400.0,0.9038999676704407,4.135201079967767e-05,0.01,0.12,
2500.0,0.9034000039100647,4.124364725916743e-05,0.01,0.125,
2600.0,0.9025999903678894,4.1134326074685085e-05,0.01,0.13,
2700.0,0.9037999510765076,4.102328565492007e-05,0.01,0.135,
2800.0,0.9027000069618225,4.107405975511972e-05,0.01,0.14,
2900.0,0.9044999480247498,4.087951288872974e-05,0.01,0.145,
3000.0,0.9050999879837036,4.076604241133542e-05,0.01,0.15,
3100.0,0.9056999683380127,4.054423369337778e-05,0.01,0.155,
3200.0,0.9049999713897705,4.058370901406861e-05,0.01,0.16,
3300.0,0.9060999751091003,4.047947458981208e-05,0.01,0.165,
3400.0,0.9065999984741211,4.0319636271482114e-05,0.01,0.17,
3500.0,0.9061999917030334,4.0275226889532034e-05,0.01,0.175,
3600.0,0.9062999486923218,4.024142566343942e-05,0.01,0.18,
3700.0,0.9072999954223633,4.012812892015426e-05,0.01,0.185,
3800.0,0.9063999652862549,4.0153103879579357e-05,0.01,0.19,
3900.0,0.9053999781608582,4.0026225950169524e-05,0.01,0.195,
4000.0,0.9072999954223633,3.9867390687571856e-05,0.01,0.2,
4100.0,0.9077000021934509,3.9988856288520536e-05,0.01,0.205,
4200.0,0.906499981880188,3.9825050805637745e-05,0.01,0.21,
4300.0,0.9063999652862549,3.986510035051395e-05,0.01,0.215,
4400.0,0.9066999554634094,3.9808506437635544e-05,0.01,0.22,
4500.0,0.9073999524116516,3.974959126177449e-05,0.01,0.225,
4600.0,0.9071999788284302,3.9907859308182935e-05,0.01,0.23,
4700.0,0.9068999886512756,3.9751882796591456e-05,0.01,0.235,
4800.0,0.9065999984741211,3.973324547854587e-05,0.01,0.24,
4900.0,0.9074999690055847,3.970098325501413e-05,0.01,0.245,
5000.0,0.9061999917030334,3.97155613700499e-05,0.01,0.25,
5100.0,0.9077999591827393,3.961116725471209e-05,0.01,0.255,
5200.0,0.9063999652862549,3.9616242875365986e-05,0.01,0.26,
5300.0,0.9075999855995178,3.948030274242108e-05,0.01,0.265,
5400.0,0.9074999690055847,3.957503449779809e-05,0.01,0.27,
5500.0,0.9073999524116516,3.9430195730327515e-05,0.01,0.275,
5600.0,0.9073999524116516,3.944629345502155e-05,0.01,0.28,
5700.0,0.90829998254776,3.934786755901674e-05,0.01,0.285,
5800.0,0.9080999493598938,3.930849431856445e-05,0.01,0.29,
5900.0,0.9088000059127808,3.931461607593286e-05,0.01,0.295,
6000.0,0.9080999493598938,3.9254549521562e-05,0.01,0.3,
6100.0,0.9065999984741211,3.9318295793116575e-05,0.01,0.305,
6200.0,0.9067999720573425,3.9400387940986066e-05,0.01,0.31,
6300.0,0.9088999629020691,3.91824083858379e-05,0.01,0.315,
6400.0,0.9080999493598938,3.929243737737039e-05,0.01,0.32,
6500.0,0.9092999696731567,3.917110220020499e-05,0.01,0.325,
6600.0,0.9078999757766724,3.911461431884158e-05,0.01,0.33,
6700.0,0.9083999991416931,3.9077954513221696e-05,0.01,0.335,
6800.0,0.9068999886512756,3.92580897935775e-05,0.01,0.34,
6900.0,0.9079999923706055,3.926382469077108e-05,0.01,0.345,
7000.0,0.9088999629020691,3.902727123052698e-05,0.01,0.35,
7100.0,0.9079999923706055,3.902718903801487e-05,0.01,0.355,
7200.0,0.9077000021934509,3.917120604275594e-05,0.01,0.36,
7300.0,0.9072999954223633,3.924628126024053e-05,0.01,0.365,
7400.0,0.9073999524116516,3.9168199427029003e-05,0.01,0.37,
7500.0,0.90829998254776,3.913465001765783e-05,0.01,0.375,
7600.0,0.9081999659538269,3.90765454115116e-05,0.01,0.38,
7700.0,0.9088999629020691,3.909301724138762e-05,0.01,0.385,
7800.0,0.9080999493598938,3.903446275683776e-05,0.01,0.39,
7900.0,0.9078999757766724,3.9045940150110164e-05,0.01,0.395,
8000.0,0.9081999659538269,3.9074796750152364e-05,0.01,0.4,
8100.0,0.9090999960899353,3.905036507035288e-05,0.01,0.405,
8200.0,0.9090999960899353,3.9017737711604324e-05,0.01,0.41,
8300.0,0.9085999727249146,3.8980132239049114e-05,0.01,0.415,
8400.0,0.9097999930381775,3.8928070069829486e-05,0.01,0.42,
8500.0,0.9088999629020691,3.90165256539995e-05,0.01,0.425,
8600.0,0.9093999862670898,3.8852269365026934e-05,0.01,0.43,
8700.0,0.9083999991416931,3.9013131873063976e-05,0.01,0.435,
8800.0,0.9078999757766724,3.89533152948433e-05,0.01,0.44,
8900.0,0.9092999696731567,3.886982141794084e-05,0.01,0.445,
9000.0,0.9083999991416931,3.897181465280822e-05,0.01,0.45,
9100.0,0.9078999757766724,3.9049821302379125e-05,0.01,0.455,
9200.0,0.9086999893188477,3.8875209906960164e-05,0.01,0.46,
9300.0,0.910099983215332,3.887094819406766e-05,0.01,0.465,
9400.0,0.9096999764442444,3.8898618758243996e-05,0.01,0.47,
9500.0,0.9079999923706055,3.910078357446803e-05,0.01,0.475,
9600.0,0.9081999659538269,3.900358165844294e-05,0.01,0.48,
9700.0,0.9095999598503113,3.903322339826119e-05,0.01,0.485,
9800.0,0.9070999622344971,3.9072613705612196e-05,0.01,0.49,
9900.0,0.9085999727249146,3.899094488317083e-05,0.01,0.495,
10000.0,0.9095999598503113,3.891269084972725e-05,0.01,0.5,
10100.0,0.9073999524116516,3.910201113997801e-05,0.01,0.505,
10200.0,0.9088000059127808,3.898464894040653e-05,0.01,0.51,
10300.0,0.9099999666213989,3.885994644873685e-05,0.01,0.515,
10400.0,0.9088000059127808,3.892832110757577e-05,0.01,0.52,
10500.0,0.9088999629020691,3.892215743018069e-05,0.01,0.525,
10600.0,0.9089999794960022,3.895920305198148e-05,0.01,0.53,
10700.0,0.9084999561309814,3.879207718093532e-05,0.01,0.535,
10800.0,0.90829998254776,3.8936369670255745e-05,0.01,0.54,
10900.0,0.9088999629020691,3.881372217565077e-05,0.01,0.545,
11000.0,0.9092999696731567,3.88829199563377e-05,0.01,0.55,
11100.0,0.9077999591827393,3.8879482694180326e-05,0.01,0.555,
11200.0,0.9095999598503113,3.866910071857952e-05,0.01,0.56,
11300.0,0.9086999893188477,3.879504213596493e-05,0.01,0.565,
11400.0,0.9092999696731567,3.874600512226248e-05,0.01,0.57,
11500.0,0.9088999629020691,3.872379591721024e-05,0.01,0.575,
11600.0,0.9095999598503113,3.876234216461206e-05,0.01,0.58,
11700.0,0.9095999598503113,3.8736503472994676e-05,0.01,0.585,
11800.0,0.9077000021934509,3.893301657449514e-05,0.01,0.59,
11900.0,0.9089999794960022,3.893886887825361e-05,0.01,0.595,
12000.0,0.9092999696731567,3.8834471763086524e-05,0.01,0.6,
12100.0,0.909500002861023,3.873720179808378e-05,0.01,0.605,
12200.0,0.9091999530792236,3.878312768566081e-05,0.01,0.61,
12300.0,0.9083999991416931,3.8815340233173856e-05,0.01,0.615,
12400.0,0.9088000059127808,3.889104137520082e-05,0.01,0.62,
12500.0,0.9089999794960022,3.882339565512284e-05,0.01,0.625,
12600.0,0.9081999659538269,3.903580841968973e-05,0.01,0.63,
12700.0,0.9098999500274658,3.882256243075356e-05,0.01,0.635,
12800.0,0.9086999893188477,3.8880558249665076e-05,0.01,0.64,
12900.0,0.9085999727249146,3.883947459591124e-05,0.01,0.645,
13000.0,0.9089999794960022,3.884910629192921e-05,0.01,0.65,
13100.0,0.9095999598503113,3.888592748826694e-05,0.01,0.655,
13200.0,0.9093999862670898,3.88252026650266e-05,0.01,0.66,
13300.0,0.9097999930381775,3.8836164565675545e-05,0.01,0.665,
13400.0,0.9086999893188477,3.884485084292038e-05,0.01,0.67,
13500.0,0.90829998254776,3.889895627267511e-05,0.01,0.675,
13600.0,0.9095999598503113,3.879565725387865e-05,0.01,0.68,
13700.0,0.9091999530792236,3.880709536981857e-05,0.01,0.685,
13800.0,0.9093999862670898,3.884803803178615e-05,0.01,0.69,
13900.0,0.9097999930381775,3.873645505496666e-05,0.01,0.695,
14000.0,0.9091999530792236,3.879262198936793e-05,0.01,0.7,
14100.0,0.9077999591827393,3.878552818765975e-05,0.01,0.705,
14200.0,0.9089999794960022,3.870273526351679e-05,0.01,0.71,
14300.0,0.9093999862670898,3.869105720147754e-05,0.01,0.715,
14400.0,0.9074999690055847,3.879905670616782e-05,0.01,0.72,
14500.0,0.9083999991416931,3.865703512016019e-05,0.01,0.725,
