iteration,accuracy,loss,lr,progress,timestamp
0.0,0.09349999576807022,0.0002448276796279136,0.01,0.0,
100.0,0.7408999800682068,0.00014912063386130774,0.01,0.005,
200.0,0.7662000060081482,0.00013935302856247378,0.01,0.01,
300.0,0.772599995136261,0.0001372679357002223,0.01,0.015,
400.0,0.7803999781608582,0.00013550916210515048,0.01,0.02,
500.0,0.785099983215332,0.00013399583585982532,0.01,0.025,
600.0,0.7856999635696411,0.00013435118525500944,0.01,0.03,
700.0,0.790399968624115,0.00013376663955447425,0.01,0.035,
800.0,0.7919999957084656,0.00013304946614836545,0.01,0.04,
900.0,0.7947999835014343,0.00013363300178702333,0.01,0.045,
1000.0,0.795199990272522,0.0001335096517721328,0.01,0.05,
1100.0,0.7978000044822693,0.00013230458869077473,0.01,0.055,
1200.0,0.7994999885559082,0.00013220416390328295,0.01,0.06,
1300.0,0.8021999597549438,0.00013157290688325251,0.01,0.065,
1400.0,0.8026999831199646,0.0001315207029314545,0.01,0.07,
1500.0,0.8037999868392944,0.0001315929269581482,0.01,0.075,
1600.0,0.805899977684021,0.0001312083488025807,0.01,0.08,
1700.0,0.804099977016449,0.0001326878597347199,0.01,0.085,
1800.0,0.8059999942779541,0.00013165263386975964,0.01,0.09,
1900.0,0.8057000041007996,0.0001325145890444293,0.01,0.095,
2000.0,0.805899977684021,0.00013155476835756698,0.01,0.1,
2100.0,0.8069999814033508,0.00013110689602454853,0.01,0.105,
2200.0,0.8075000047683716,0.0001309391367641987,0.01,0.11,
2300.0,0.8068000078201294,0.00013175228287712868,0.01,0.115,
2400.0,0.8087999820709229,0.00012958067255347395,0.01,0.12,
2500.0,0.8093000054359436,0.00012979725534920778,0.01,0.125,
2600.0,0.8098999857902527,0.00013031500207804026,0.01,0.13,
2700.0,0.8111000061035156,0.00012868293792327805,0.01,0.135,
2800.0,0.8100000023841858,0.0001296364633483371,0.01,0.14,
2900.0,0.8112999796867371,0.00012928946040022873,0.01,0.145,
3000.0,0.811199963092804,0.00012894752183444406,0.01,0.15,
3100.0,0.8118000030517578,0.00012835488772756714,0.01,0.155,
3200.0,0.8098999857902527,0.0001296692851085525,0.01,0.16,
3300.0,0.8109999895095825,0.00012873572388206613,0.01,0.165,
3400.0,0.8101999759674072,0.0001301359274225792,0.01,0.17,
3500.0,0.8118000030517578,0.00012962340064868384,0.01,0.175,
3600.0,0.8095999956130981,0.00012971677105648251,0.01,0.18,
3700.0,0.8134999871253967,0.0001273173375678764,0.01,0.185,
3800.0,0.8125,0.00012790885018318878,0.01,0.19,
